article,year_week,price,target
Безалкогольные напитки #6,202016,86.4,22.0
Безалкогольные напитки #6,201929,86.4,13.0
Безалкогольные напитки #6,202034,61.8,19.0
Безалкогольные напитки #6,202020,86.4,22.0
Безалкогольные напитки #6,202104,86.4,0.0
Безалкогольные напитки #6,202002,86.4,0.0
Безалкогольные напитки #6,201851,86.4,0.0
Безалкогольные напитки #6,202052,86.4,0.0
Безалкогольные напитки #6,201901,73.8,0.0
Безалкогольные напитки #6,201920,86.4,20.0
Безалкогольные напитки #6,202105,86.4,0.0
Безалкогольные напитки #6,201910,86.4,32.0
Безалкогольные напитки #6,202025,86.4,24.0
Безалкогольные напитки #6,201945,86.4,0.0
Безалкогольные напитки #6,202033,86.4,7.0
Безалкогольные напитки #6,202012,86.4,16.0
Безалкогольные напитки #6,201853,86.4,0.0
Безалкогольные напитки #6,201939,86.4,0.0
Безалкогольные напитки #6,201943,69.1,0.0
Безалкогольные напитки #6,202108,86.4,18.0
Безалкогольные напитки #6,202106,86.4,1.0
Безалкогольные напитки #6,202110,86.4,9.0
Безалкогольные напитки #6,202045,86.4,0.0
Безалкогольные напитки #6,202001,86.4,0.0
Безалкогольные напитки #6,201931,86.4,13.0
Безалкогольные напитки #6,202008,65.2,45.0
Безалкогольные напитки #6,201922,86.4,29.0
Безалкогольные напитки #6,201847,86.4,0.0
Безалкогольные напитки #6,201923,86.4,24.0
Безалкогольные напитки #6,202027,86.4,16.0
Безалкогольные напитки #6,202044,86.4,0.0
Безалкогольные напитки #6,202010,86.4,25.0
Безалкогольные напитки #6,202031,86.4,12.0
Безалкогольные напитки #6,202043,86.4,0.0
Безалкогольные напитки #6,202004,86.4,0.0
Безалкогольные напитки #6,202007,86.4,9.0
Безалкогольные напитки #6,202024,86.4,20.0
Безалкогольные напитки #6,202017,86.4,26.0
Безалкогольные напитки #6,201907,86.4,8.0
Безалкогольные напитки #6,201846,86.4,0.0
Безалкогольные напитки #6,202032,86.4,7.0
Безалкогольные напитки #6,202018,86.4,23.0
Безалкогольные напитки #6,201941,71.8,0.0
Безалкогольные напитки #6,201915,61.9,65.0
Безалкогольные напитки #6,201926,86.4,25.0
Безалкогольные напитки #6,201912,64.2,45.0
Безалкогольные напитки #6,201946,71.6,0.0
Безалкогольные напитки #6,202036,86.4,0.0
Безалкогольные напитки #6,202021,86.4,27.0
Безалкогольные напитки #6,202009,61.3,36.0
Безалкогольные напитки #6,202046,86.4,0.0
Безалкогольные напитки #6,201932,86.4,8.0
Безалкогольные напитки #6,201936,86.4,0.0
Безалкогольные напитки #6,201908,86.4,13.0
Безалкогольные напитки #6,202022,86.4,25.0
Безалкогольные напитки #6,202003,86.4,0.0
Безалкогольные напитки #6,201949,86.4,0.0
Безалкогольные напитки #6,202006,86.4,2.0
Безалкогольные напитки #6,201953,74.9,0.0
Безалкогольные напитки #6,201944,77.7,0.0
Безалкогольные напитки #6,201935,86.4,4.0
Безалкогольные напитки #6,201911,86.4,11.0
Безалкогольные напитки #6,201845,76.5,0.0
Безалкогольные напитки #6,202053,71.0,0.0
Безалкогольные напитки #6,202112,86.4,17.0
Безалкогольные напитки #6,201848,86.4,0.0
Безалкогольные напитки #6,202107,86.4,5.0
Безалкогольные напитки #6,202101,86.4,0.0
Безалкогольные напитки #6,202011,86.4,11.0
Безалкогольные напитки #6,202037,86.4,0.0
Безалкогольные напитки #6,202030,86.4,15.0
Безалкогольные напитки #6,201921,86.4,25.0
Безалкогольные напитки #6,202041,86.4,
Безалкогольные напитки #6,201913,75.5,35.0
Безалкогольные напитки #6,201919,86.4,50.0
Безалкогольные напитки #6,202023,86.4,19.0
Безалкогольные напитки #6,201924,67.7,49.0
Безалкогольные напитки #7,202044,77.3,0.0
Безалкогольные напитки #7,201850,77.3,0.0
Безалкогольные напитки #7,201944,77.3,0.0
Безалкогольные напитки #7,202011,77.3,13.0
Безалкогольные напитки #7,202005,77.3,0.0
Безалкогольные напитки #7,201932,77.3,10.0
Безалкогольные напитки #7,201938,77.3,0.0
Безалкогольные напитки #7,201924,77.3,23.0
Безалкогольные напитки #7,202035,57.8,14.0
Безалкогольные напитки #7,201920,77.3,24.0
Безалкогольные напитки #7,202012,77.3,19.0
Безалкогольные напитки #7,201949,77.3,0.0
Безалкогольные напитки #7,202037,77.3,0.0
Безалкогольные напитки #7,202015,77.3,19.0
Безалкогольные напитки #7,202041,77.3,0.0
Безалкогольные напитки #7,201852,77.3,0.0
Безалкогольные напитки #7,202040,77.3,0.0
Безалкогольные напитки #7,202043,59.4,0.0
Безалкогольные напитки #7,201919,77.3,60.0
Безалкогольные напитки #7,201915,66.4,41.0
Безалкогольные напитки #7,202003,77.3,0.0
Безалкогольные напитки #7,201929,77.3,17.0
Безалкогольные напитки #7,201903,77.3,0.0
Безалкогольные напитки #7,202027,77.3,20.0
Безалкогольные напитки #7,201939,77.3,0.0
Безалкогольные напитки #7,201946,67.3,0.0
Безалкогольные напитки #7,201906,77.3,2.0
Безалкогольные напитки #7,202053,77.3,0.0
Безалкогольные напитки #7,202102,77.3,0.0
Безалкогольные напитки #7,201922,77.3,36.0
Безалкогольные напитки #7,202052,77.3,0.0
Безалкогольные напитки #7,201945,67.8,0.0
Безалкогольные напитки #7,201847,77.3,0.0
Безалкогольные напитки #7,202028,58.6,50.0
Безалкогольные напитки #7,201933,69.4,10.0
Безалкогольные напитки #7,202039,77.3,0.0
Безалкогольные напитки #7,202105,77.3,0.0
Безалкогольные напитки #7,202101,77.3,0.0
Безалкогольные напитки #7,202001,54.4,0.0
Безалкогольные напитки #7,202046,77.3,0.0
Безалкогольные напитки #7,201940,77.3,0.0
Безалкогольные напитки #7,202004,77.3,0.0
Безалкогольные напитки #7,201927,77.3,25.0
Безалкогольные напитки #7,201913,77.3,25.0
Безалкогольные напитки #7,202019,77.3,50.0
Безалкогольные напитки #7,202007,77.3,12.0
Безалкогольные напитки #7,201905,77.3,0.0
Безалкогольные напитки #7,202017,77.3,32.0
